uniqueID	rank
204612_at	-11971.0
204613_at	-2159.0
204614_at	11374.0
204615_x_at	16762.0
204616_at	-13349.0
204617_s_at	-17000.0
204618_s_at	-14514.0
204619_s_at	2563.0
204620_s_at	20468.0
204621_s_at	-7444.0
204622_x_at	-3780.0
204623_at	6059.0
204624_at	17556.0
204625_s_at	-1922.0
204626_s_at	-4433.0
204627_s_at	-4450.0
204628_s_at	-9214.0
204629_at	-11843.0
204630_s_at	-11561.0
204631_at	6477.0
204632_at	19687.0
204633_s_at	-12968.0
204634_at	11675.0
204635_at	10422.0
204636_at	-8049.0
204637_at	-3348.0
204638_at	-6978.0
204639_at	-22258.0
204640_s_at	20807.0
204641_at	-15183.0
204642_at	-5902.0
204643_s_at	21702.0
204644_at	-4371.0
204645_at	-11970.0
204646_at	-20501.0
204647_at	-17695.0
204648_at	-5892.0
204649_at	-20495.0
204650_s_at	-4153.0
204651_at	11711.0
204652_s_at	-21286.0
204653_at	-12101.0
204654_s_at	-10153.0
204655_at	-1488.0
204656_at	-15195.0
204657_s_at	20711.0
204658_at	15704.0
204659_s_at	-18598.0
204660_at	5152.0
204661_at	3668.0
204662_at	-14154.0
204663_at	-4402.0
204664_at	4899.0
204665_at	-3446.0
204666_s_at	-17529.0
204667_at	11706.0
204668_at	-22098.0
204669_s_at	-11808.0
204670_x_at	5765.0
204671_s_at	-17734.0
204672_s_at	-8652.0
204673_at	-711.0
204674_at	-6469.0
204675_at	10514.0
204676_at	-15606.0
204677_at	-6604.0
204678_s_at	-19915.0
204679_at	-14567.0
204680_s_at	4838.0
204681_s_at	-2089.0
204682_at	11497.0
204683_at	-4958.0
204684_at	5653.0
204685_s_at	7120.0
204686_at	-18091.0
204687_at	-6228.0
204688_at	-15625.0
204689_at	12562.0
204690_at	21095.0
204691_x_at	2599.0
204692_at	-33.0
204693_at	-3892.0
204694_at	-6452.0
204695_at	13932.0
204696_s_at	-15870.0
204697_s_at	473.0
204698_at	-12084.0
204699_s_at	16160.0
204700_x_at	-19950.0
204701_s_at	-8566.0
204702_s_at	-17861.0
204703_at	-11250.0
204704_s_at	1831.0
204705_x_at	-3137.0
204706_at	-13403.0
204707_s_at	190.0
204708_at	-9271.0
204709_s_at	11403.0
204710_s_at	-14788.0
204711_at	16677.0
204712_at	1763.0
204713_s_at	-5652.0
204714_s_at	-9838.0
204715_at	20824.0
204716_at	17685.0
204717_s_at	-13142.0
204718_at	17360.0
204719_at	-3849.0
204720_s_at	-17075.0
204721_s_at	6201.0
204722_at	-9418.0
204723_at	4342.0
204724_s_at	-9979.0
204725_s_at	17553.0
204726_at	-10106.0
204727_at	14372.0
204728_s_at	-14331.0
204729_s_at	14605.0
204730_at	-5733.0
204731_at	-20567.0
204732_s_at	-10665.0
204733_at	10790.0
204734_at	13567.0
204735_at	21861.0
204736_s_at	-9490.0
204737_s_at	-6880.0
204738_s_at	18329.0
204739_at	19612.0
204740_at	12915.0
204741_at	-942.0
204742_s_at	-15203.0
204743_at	22174.0
204744_s_at	-15052.0
204745_x_at	20343.0
204746_s_at	-1103.0
204747_at	5229.0
204748_at	-5137.0
204749_at	14653.0
204750_s_at	-19235.0
204751_x_at	17338.0
204752_x_at	19559.0
204753_s_at	-7178.0
204754_at	-9394.0
204755_x_at	5878.0
204756_at	19045.0
204757_s_at	-17294.0
204758_s_at	-2405.0
204759_at	-21835.0
204760_s_at	5789.0
204761_at	-19783.0
204762_s_at	-10096.0
204763_s_at	3106.0
204764_at	17932.0
204765_at	22006.0
204766_s_at	-19495.0
204767_s_at	-15779.0
204768_s_at	18711.0
204769_s_at	-12672.0
204770_at	-22105.0
204771_s_at	-18183.0
204772_s_at	22146.0
204773_at	-16401.0
204774_at	2534.0
204775_at	-20239.0
204776_at	-1324.0
204777_s_at	1531.0
204778_x_at	4673.0
204779_s_at	-3107.0
204780_s_at	-2303.0
204781_s_at	-13593.0
204782_at	256.0
204783_at	-16548.0
204784_s_at	10195.0
204785_x_at	19114.0
204786_s_at	-22253.0
204787_at	-9361.0
204788_s_at	17589.0
204789_at	-3790.0
204790_at	-2976.0
204791_at	-13692.0
204792_s_at	-2786.0
204793_at	18825.0
204794_at	-9505.0
204795_at	20130.0
204796_at	-20545.0
204797_s_at	11996.0
204798_at	13101.0
204799_at	16380.0
204800_s_at	-4316.0
204801_s_at	-2848.0
204802_at	8649.0
204803_s_at	1295.0
204804_at	-21334.0
204805_s_at	20632.0
204806_x_at	15188.0
204807_at	-17307.0
204808_s_at	-19429.0
204809_at	-14071.0
204810_s_at	-7134.0
204811_s_at	6608.0
204812_at	18415.0
204813_at	7022.0
204814_at	-6343.0
204815_s_at	-5893.0
204816_s_at	5224.0
204817_at	-17093.0
204818_at	-11956.0
204819_at	-20896.0
204820_s_at	-17608.0
204821_at	21401.0
204822_at	14746.0
204823_at	-21913.0
204824_at	-21516.0
204825_at	-21408.0
204826_at	14622.0
204827_s_at	-16280.0
204828_at	-11704.0
204829_s_at	-6809.0
204830_x_at	2205.0
204831_at	-17339.0
204832_s_at	21607.0
204833_at	21062.0
204834_at	-3227.0
204835_at	18371.0
204836_at	-16817.0
204837_at	22031.0
204838_s_at	12929.0
204839_at	13254.0
204840_s_at	11726.0
204841_s_at	20111.0
204842_x_at	15666.0
204843_s_at	21206.0
204844_at	-9847.0
204845_s_at	2341.0
204846_at	2188.0
204847_at	-12510.0
204848_x_at	5328.0
204849_at	-20389.0
204850_s_at	66.0
204851_s_at	-9420.0
204852_s_at	-8322.0
204853_at	19275.0
204854_at	-6774.0
204855_at	11695.0
204856_at	893.0
204857_at	-14141.0
204858_s_at	5314.0
204859_s_at	-11361.0
204860_s_at	-10806.0
204861_s_at	-21608.0
204862_s_at	-13431.0
204863_s_at	-21347.0
204864_s_at	10850.0
204865_at	8287.0
204866_at	10723.0
204867_at	20442.0
204868_at	15780.0
204869_at	-3081.0
204870_s_at	-4548.0
204871_at	15055.0
204872_at	15637.0
204873_at	11241.0
204874_x_at	-939.0
204875_s_at	20651.0
204876_at	-7875.0
204877_s_at	4058.0
204878_s_at	6609.0
204879_at	2057.0
204880_at	16302.0
204881_s_at	-16386.0
204882_at	-2326.0
204883_s_at	11909.0
204884_s_at	1704.0
204885_s_at	-532.0
204886_at	-18392.0
204887_s_at	15977.0
204888_s_at	-9653.0
204889_s_at	-4030.0
204890_s_at	-6730.0
204891_s_at	8491.0
204892_x_at	-10396.0
204893_s_at	-16299.0
204894_s_at	-6277.0
204895_x_at	-9688.0
204896_s_at	5716.0
204897_at	-18341.0
204898_at	-7828.0
204899_s_at	16873.0
204900_x_at	-16568.0
204901_at	-10022.0
204902_s_at	-18604.0
204903_x_at	10672.0
204904_at	8181.0
204905_s_at	-12745.0
204906_at	-21789.0
204907_s_at	3531.0
204908_s_at	-14149.0
204909_at	13031.0
204910_s_at	-8503.0
204911_s_at	8308.0
204912_at	-7639.0
204913_s_at	-6253.0
204914_s_at	-8189.0
204915_s_at	-1022.0
204916_at	10426.0
204917_s_at	19718.0
204918_s_at	5026.0
204919_at	1910.0
204920_at	-18683.0
204921_at	-3340.0
204922_at	15005.0
204923_at	-2031.0
204924_at	5311.0
204925_at	7097.0
204926_at	-14997.0
204927_at	18653.0
204928_s_at	-11873.0
204929_s_at	-2446.0
204930_s_at	-15038.0
204931_at	-9805.0
204932_at	-800.0
204933_s_at	-9794.0
204934_s_at	-27.0
204935_at	14165.0
204936_at	-21802.0
204937_s_at	-20754.0
204938_s_at	5560.0
204939_s_at	-8166.0
204940_at	-9695.0
204941_s_at	-10052.0
204942_s_at	4217.0
204943_at	-7085.0
204944_at	-688.0
204945_at	6309.0
204946_s_at	-12659.0
204947_at	-22205.0
204948_s_at	16136.0
204949_at	17723.0
204950_at	-21576.0
204951_at	-1775.0
204952_at	-7260.0
204953_at	5630.0
204954_s_at	-4471.0
204955_at	-20113.0
204956_at	-19878.0
204957_at	10715.0
204958_at	-2377.0
204959_at	-4615.0
204960_at	-9894.0
204961_s_at	-7815.0
204962_s_at	-18190.0
204963_at	-17120.0
204964_s_at	19548.0
204965_at	-2521.0
204966_at	-6870.0
204967_at	-21618.0
204968_at	20586.0
204969_s_at	22096.0
204970_s_at	16726.0
204971_at	7427.0
204972_at	13378.0
204973_at	-4845.0
204974_at	-5763.0
204975_at	-15189.0
204976_s_at	-12668.0
204977_at	-13435.0
204978_at	-19441.0
204979_s_at	-18830.0
204980_at	17654.0
204981_at	13183.0
204982_at	20940.0
204983_s_at	21839.0
204984_at	10880.0
204985_s_at	13545.0
204986_s_at	-4036.0
204987_at	-8864.0
204988_at	-7590.0
204989_s_at	-15021.0
204990_s_at	-18316.0
204991_s_at	-518.0
204992_s_at	-10365.0
204993_at	21440.0
204994_at	-7080.0
204995_at	21063.0
204996_s_at	-6551.0
204997_at	-6539.0
204998_s_at	-11902.0
204999_s_at	-11602.0
205000_at	1614.0
205001_s_at	7606.0
205002_at	-20775.0
205003_at	-11893.0
205004_at	21075.0
205005_s_at	13345.0
205006_s_at	-11489.0
205007_s_at	2239.0
205008_s_at	-20626.0
205009_at	-20317.0
205010_at	18678.0
205011_at	-4443.0
205012_s_at	-11627.0
205013_s_at	-5977.0
205014_at	14166.0
205015_s_at	20181.0
205016_at	16630.0
205017_s_at	3734.0
205018_s_at	11173.0
205019_s_at	-8418.0
205020_s_at	14171.0
205021_s_at	-7061.0
205022_s_at	-19253.0
205023_at	197.0
205024_s_at	10507.0
205025_at	-12591.0
205026_at	3273.0
205027_s_at	-7554.0
205028_at	-5854.0
205029_s_at	-8370.0
205030_at	7529.0
205031_at	-20703.0
205032_at	19672.0
205033_s_at	-7528.0
205034_at	-11509.0
205035_at	-803.0
205036_at	11707.0
205037_at	17405.0
205038_at	-6985.0
205039_s_at	-2185.0
205040_at	4564.0
205041_s_at	-353.0
205042_at	-13060.0
205043_at	-1072.0
205044_at	-2996.0
205045_at	17521.0
205046_at	21190.0
205047_s_at	-17151.0
205048_s_at	13073.0
205049_s_at	-5061.0
205050_s_at	-5907.0
205051_s_at	-7921.0
205052_at	19086.0
205053_at	13007.0
205054_at	4864.0
205055_at	-10909.0
205056_s_at	-8403.0
205057_s_at	-3478.0
205058_at	-6349.0
205059_s_at	200.0
205060_at	17412.0
205061_s_at	12808.0
205062_x_at	16688.0
205063_at	-20548.0
205064_at	-9913.0
205065_at	-2094.0
205066_s_at	-14813.0
205067_at	12780.0
205068_s_at	17935.0
205069_s_at	5531.0
205070_at	13955.0
205071_x_at	16262.0
205072_s_at	16469.0
205073_at	-1796.0
205074_at	12288.0
205075_at	6351.0
205076_s_at	21298.0
205077_s_at	-15137.0
205078_at	18901.0
205079_s_at	15074.0
205080_at	-2059.0
205081_at	21042.0
205082_s_at	21479.0
205083_at	18861.0
205084_at	12210.0
205085_at	-10954.0
205086_s_at	-17700.0
205087_at	-19692.0
205088_at	21146.0
205089_at	-11624.0
205090_s_at	10759.0
205091_x_at	-19893.0
205092_x_at	-560.0
205093_at	-15326.0
205094_at	16927.0
205095_s_at	2663.0
205096_at	-5410.0
205097_at	18474.0
205098_at	-6408.0
205099_s_at	286.0
205100_at	13768.0
205101_at	-9347.0
205102_at	-7954.0
205103_at	681.0
205104_at	12317.0
205105_at	11049.0
205106_at	-171.0
205107_s_at	-11276.0
205108_s_at	-6724.0
205109_s_at	-2261.0
205110_s_at	-19467.0
205111_s_at	-18304.0
205112_at	19798.0
205113_at	-9956.0
205114_s_at	4934.0
205115_s_at	12837.0
205116_at	-1119.0
205117_at	1122.0
205118_at	-9772.0
205119_s_at	-4775.0
205120_s_at	-15887.0
205121_at	11078.0
205122_at	-21833.0
205123_s_at	3741.0
205124_at	-7936.0
205125_at	14744.0
205126_at	-12381.0
205127_at	6818.0
205128_x_at	-8282.0
205129_at	-22259.0
205130_at	16977.0
205131_x_at	-7669.0
205132_at	-9103.0
205133_s_at	15836.0
205134_s_at	-15028.0
205135_s_at	-16233.0
205136_s_at	16359.0
205137_x_at	5389.0
205138_s_at	4948.0
205139_s_at	12778.0
205140_at	13549.0
205141_at	-19174.0
205142_x_at	11581.0
205143_at	-6907.0
205144_at	-10087.0
205145_s_at	19967.0
205146_x_at	-6839.0
205147_x_at	-195.0
205148_s_at	-20062.0
205149_s_at	7776.0
205150_s_at	-5304.0
205151_s_at	-1697.0
205152_at	-6393.0
205153_s_at	-8742.0
205154_at	3728.0
205155_s_at	-13577.0
205156_s_at	2783.0
205157_s_at	-4735.0
205158_at	-15271.0
205159_at	7802.0
205160_at	-18993.0
205161_s_at	19397.0
205162_at	11648.0
205163_at	-9049.0
205164_at	11495.0
205165_at	-7511.0
205166_at	-12725.0
205167_s_at	17392.0
205168_at	1068.0
205169_at	-10593.0
205170_at	1243.0
205171_at	13231.0
205172_x_at	-15113.0
205173_x_at	-21242.0
205174_s_at	1246.0
205175_s_at	-9950.0
205176_s_at	-15871.0
205177_at	-8887.0
205178_s_at	20578.0
205179_s_at	-7319.0
205180_s_at	-22082.0
205181_at	19929.0
205182_s_at	21546.0
205183_at	-1116.0
205184_at	-1274.0
205185_at	-9395.0
205186_at	-7939.0
205187_at	18731.0
205188_s_at	22188.0
205189_s_at	21779.0
205190_at	14302.0
205191_at	10364.0
205192_at	20007.0
205193_at	-20923.0
205194_at	-15989.0
205195_at	19163.0
205196_s_at	21355.0
205197_s_at	-17387.0
205198_s_at	-18338.0
205199_at	1039.0
205200_at	8519.0
205201_at	-14028.0
205202_at	-17724.0
205203_at	920.0
205204_at	15661.0
205205_at	-4535.0
205206_at	-21453.0
205207_at	-8500.0
205208_at	1121.0
205209_at	6726.0
205210_at	-16176.0
205211_s_at	-2957.0
205212_s_at	7694.0
205213_at	-7262.0
205214_at	16670.0
205215_at	-4177.0
205216_s_at	-4869.0
205217_at	-14066.0
205218_at	-11546.0
205219_s_at	18580.0
205220_at	-6501.0
205221_at	-7381.0
205222_at	-16371.0
205223_at	1639.0
205224_at	10785.0
205225_at	-3935.0
205226_at	13171.0
205227_at	22019.0
205228_at	-805.0
205229_s_at	-21703.0
205230_at	-6166.0
205231_s_at	-1200.0
205232_s_at	22115.0
205233_s_at	4644.0
205234_at	-9728.0
205235_s_at	21655.0
205236_x_at	11457.0
205237_at	-8614.0
205238_at	20928.0
205239_at	-20048.0
205240_at	18261.0
205241_at	-19571.0
205242_at	-9254.0
205243_at	8193.0
205244_s_at	-4677.0
205245_at	20402.0
205246_at	19690.0
205247_at	3614.0
205248_at	20705.0
205249_at	524.0
205250_s_at	-17923.0
205251_at	-16120.0
205252_at	21970.0
205253_at	882.0
205254_x_at	7974.0
205255_x_at	-17962.0
205256_at	20843.0
205257_s_at	-5932.0
205258_at	14460.0
205259_at	-11119.0
205260_s_at	15823.0
205261_at	6911.0
205262_at	-623.0
205263_at	-15092.0
205264_at	-16324.0
205265_s_at	19006.0
205266_at	-20846.0
205267_at	-8963.0
205268_s_at	-4425.0
205269_at	-9610.0
205270_s_at	-7621.0
205271_s_at	3407.0
205272_s_at	-3829.0
205273_s_at	20155.0
205274_at	-7142.0
205275_at	3842.0
205276_s_at	1999.0
205277_at	1468.0
205278_at	-12243.0
205279_s_at	11769.0
205280_at	13407.0
205281_s_at	21012.0
205282_at	-18952.0
205283_at	-18543.0
205284_at	20542.0
205285_s_at	4839.0
205286_at	-16808.0
205287_s_at	-10563.0
205288_at	17689.0
205289_at	-9916.0
205290_s_at	-8590.0
205291_at	2440.0
205292_s_at	13595.0
205293_x_at	20300.0
205294_at	18736.0
205295_at	1738.0
205296_at	-21587.0
205297_s_at	7051.0
205298_s_at	-15735.0
205299_s_at	15491.0
205300_s_at	-17289.0
205301_s_at	12638.0
205302_at	-1956.0
205303_at	-1852.0
205304_s_at	-18238.0
205305_at	-1096.0
205306_x_at	-891.0
205307_s_at	-4233.0
205308_at	-15702.0
205309_at	-3470.0
205310_at	-15422.0
205311_at	-8484.0
205312_at	510.0
205313_at	21412.0
205314_x_at	-6195.0
205315_s_at	-12519.0
205316_at	8220.0
205317_s_at	3483.0
205318_at	728.0
205319_at	-2465.0
205320_at	-9384.0
205321_at	20773.0
205322_s_at	-18027.0
205323_s_at	20485.0
205324_s_at	-12398.0
205325_at	3991.0
205326_at	-7340.0
205327_s_at	-12978.0
205328_at	-8175.0
205329_s_at	-13302.0
205330_at	-2127.0
205331_s_at	-8305.0
205332_at	-8884.0
205333_s_at	11868.0
205334_at	-7992.0
205335_s_at	-11759.0
205336_at	-24.0
205337_at	3764.0
205338_s_at	5282.0
205339_at	-19808.0
205340_at	-15106.0
205341_at	-7275.0
205342_s_at	-1434.0
205343_at	-3982.0
205344_at	-6123.0
205345_at	10582.0
205346_at	8223.0
205347_s_at	-4375.0
205348_s_at	21413.0
205349_at	2036.0
205350_at	-1882.0
205351_at	18230.0
205352_at	17873.0
205353_s_at	12634.0
205354_at	14643.0
205355_at	485.0
205356_at	13906.0
205357_s_at	386.0
205358_at	-5336.0
205359_at	-7752.0
205360_at	7423.0
205361_s_at	18110.0
205362_s_at	15799.0
205363_at	-1842.0
205364_at	17555.0
205365_at	5012.0
205366_s_at	-19664.0
205367_at	17040.0
205368_at	1384.0
205369_x_at	18936.0
205370_x_at	-18314.0
205371_s_at	21247.0
205372_at	-6796.0
205373_at	-9864.0
205374_at	-6844.0
205375_at	1617.0
205376_at	-15728.0
205377_s_at	-9287.0
205378_s_at	-6572.0
205379_at	-17925.0
205380_at	-1257.0
205381_at	-8850.0
205382_s_at	-15554.0
205383_s_at	4331.0
205384_at	-7137.0
205385_at	-1676.0
205386_s_at	-294.0
205387_s_at	5488.0
205388_at	-2845.0
205389_s_at	-7628.0
205390_s_at	-8446.0
205391_x_at	-2554.0
205392_s_at	7920.0
205393_s_at	-10182.0
205394_at	12879.0
205395_s_at	-10828.0
205396_at	19708.0
205397_x_at	15058.0
205398_s_at	16862.0
205399_at	4630.0
205400_at	-8185.0
205401_at	17582.0
205402_x_at	12864.0
205403_at	10303.0
205404_at	-8143.0
205405_at	4747.0
205406_s_at	-16117.0
205407_at	-4607.0
205408_at	21521.0
205409_at	-3845.0
205410_s_at	-4126.0
205411_at	1140.0
205412_at	-13224.0
205413_at	-1691.0
205414_s_at	407.0
205415_s_at	11984.0
205416_s_at	16480.0
205417_s_at	12597.0
205418_at	-8758.0
205419_at	-9075.0
205420_at	-7805.0
205421_at	-9562.0
205422_s_at	-21358.0
205423_at	13956.0
205424_at	5485.0
205425_at	-2686.0
205426_s_at	1113.0
205427_at	-15992.0
205428_s_at	-5668.0
205429_s_at	12258.0
205430_at	-6066.0
205431_s_at	7803.0
205432_at	-16326.0
205433_at	-3861.0
205434_s_at	16982.0
205435_s_at	1479.0
205436_s_at	-15461.0
205437_at	-12545.0
205438_at	-14306.0
205439_at	6561.0
205440_s_at	-10237.0
205441_at	-13294.0
205442_at	-95.0
205443_at	-11473.0
205444_at	2512.0
205445_at	5280.0
205446_s_at	11847.0
205447_s_at	-21081.0
205448_s_at	-21090.0
205449_at	-21562.0
205450_at	15406.0
205451_at	-1702.0
205452_at	16542.0
205453_at	-3699.0
205454_at	-8068.0
205455_at	-12285.0
205456_at	-7384.0
205457_at	-17769.0
205458_at	-6451.0
205459_s_at	15117.0
205460_at	20623.0
205461_at	16164.0
205462_s_at	13356.0
205463_s_at	-19677.0
205464_at	-7147.0
205465_x_at	-3819.0
205466_s_at	-7890.0
205467_at	7698.0
205468_s_at	496.0
205469_s_at	-467.0
205470_s_at	-9997.0
205471_s_at	-8964.0
205472_s_at	-6033.0
205473_at	-6274.0
205474_at	15388.0
205475_at	8829.0
205476_at	-7077.0
205477_s_at	-8773.0
205478_at	-3676.0
205479_s_at	15253.0
205480_s_at	17771.0
205481_at	2148.0
205482_x_at	-20794.0
205483_s_at	15914.0
205484_at	-8226.0
205485_at	6122.0
205486_at	-20895.0
205487_s_at	-7467.0
205488_at	-9592.0
205489_at	-1082.0
205490_x_at	-21312.0
205491_s_at	7311.0
205492_s_at	-9071.0
205493_s_at	-19994.0
205494_at	3862.0
205495_s_at	-8784.0
205496_at	-9415.0
205497_at	-19512.0
205498_at	15940.0
205499_at	-16742.0
205500_at	18649.0
205501_at	3032.0
205502_at	262.0
205503_at	-20678.0
205504_at	-2343.0
205505_at	3817.0
205506_at	-8529.0
205507_at	5545.0
205508_at	7052.0
205509_at	2994.0
205510_s_at	-13160.0
205511_at	-10912.0
205512_s_at	17026.0
205513_at	18360.0
205514_at	-14403.0
205515_at	-369.0
205516_x_at	17557.0
205517_at	787.0
205518_s_at	-859.0
205519_at	21894.0
205520_at	16132.0
205521_at	21705.0
205522_at	-18798.0
205523_at	-13497.0
205524_s_at	7631.0
205525_at	5196.0
205526_s_at	11981.0
205527_s_at	-19805.0
205528_s_at	-1447.0
205529_s_at	4782.0
205530_at	19102.0
205531_s_at	-3030.0
205532_s_at	2769.0
205533_s_at	1511.0
205534_at	-2802.0
205535_s_at	-9189.0
205536_at	-3038.0
205537_s_at	-4625.0
205538_at	-15212.0
205539_at	1260.0
205540_s_at	22033.0
205541_s_at	-18088.0
205542_at	-15123.0
205543_at	18970.0
205544_s_at	-8330.0
205545_x_at	13434.0
205546_s_at	16696.0
205547_s_at	-507.0
205548_s_at	-17334.0
205549_at	-7975.0
205550_s_at	15555.0
205551_at	-9349.0
205552_s_at	-3956.0
205553_s_at	-9557.0
205554_s_at	5601.0
205555_s_at	-2930.0
205556_at	-9948.0
205557_at	-7651.0
205558_at	-13425.0
205559_s_at	232.0
205560_at	-4779.0
205561_at	-3254.0
205562_at	-12060.0
205563_at	-3574.0
205564_at	-6464.0
205565_s_at	20770.0
205566_at	21500.0
205567_at	-8496.0
205568_at	-9231.0
205569_at	15163.0
205570_at	-15808.0
205571_at	-17305.0
205572_at	-8036.0
205573_s_at	12425.0
205574_x_at	-13663.0
205575_at	1615.0
205576_at	19062.0
205577_at	5664.0
205578_at	-6155.0
205579_at	-22035.0
205580_s_at	20857.0
205581_s_at	-193.0
205582_s_at	-6922.0
205583_s_at	-10430.0
205584_at	14483.0
205585_at	4897.0
205586_x_at	-2124.0
205587_at	-9139.0
205588_s_at	18991.0
205589_at	8106.0
205590_at	1988.0
205591_at	-7679.0
205592_at	-1824.0
205593_s_at	-9993.0
205594_at	-14562.0
205595_at	-2176.0
205596_s_at	-15707.0
205597_at	-9220.0
205598_at	-14829.0
205599_at	-8501.0
205600_x_at	-15121.0
205601_s_at	-1850.0
205602_x_at	-8336.0
205603_s_at	-18121.0
205604_at	4928.0
205605_at	-5049.0
205606_at	-18513.0
205607_s_at	15318.0
205608_s_at	2424.0
205609_at	-9595.0
205610_at	-9097.0
205611_at	-1777.0
205612_at	-899.0
205613_at	-5678.0
205614_x_at	-7932.0
205615_at	3948.0
205616_at	597.0
205617_at	-965.0
205618_at	15070.0
205619_s_at	-1279.0
205620_at	-8998.0
205621_at	12169.0
205622_at	3090.0
205623_at	20774.0
205624_at	-9469.0
205625_s_at	15172.0
205626_s_at	13789.0
205627_at	-12688.0
205628_at	-21543.0
205629_s_at	-9552.0
205630_at	6675.0
205631_at	15463.0
205632_s_at	-2184.0
205633_s_at	-11888.0
205634_x_at	-10371.0
205635_at	7318.0
205636_at	1724.0
205637_s_at	19770.0
205638_at	5811.0
205639_at	-6028.0
205640_at	20592.0
205641_s_at	-17046.0
205642_at	-15115.0
205643_s_at	-8020.0
205644_s_at	-13717.0
205645_at	-19270.0
205646_s_at	-17864.0
205647_at	-351.0
205648_at	7820.0
205649_s_at	756.0
205650_s_at	9364.0
205651_x_at	1326.0
205652_s_at	-4403.0
205653_at	-7957.0
205654_at	-8985.0
205655_at	-4841.0
205656_at	-9229.0
205657_at	-7652.0
205658_s_at	2819.0
205659_at	16298.0
205660_at	-5327.0
205661_s_at	-19497.0
205662_at	14824.0
205663_at	-9068.0
205664_at	11110.0
205665_at	-1991.0
205666_at	-5510.0
205667_at	-17441.0
205668_at	-9930.0
205669_at	-8172.0
205670_at	-9532.0
205671_s_at	3151.0
205672_at	-10774.0
205673_s_at	-17203.0
205674_x_at	-10137.0
205675_at	-6029.0
205676_at	-20135.0
205677_s_at	-10255.0
205678_at	6814.0
205679_x_at	-7842.0
205680_at	-2374.0
205681_at	19542.0
205682_x_at	-1964.0
205683_x_at	4063.0
205684_s_at	-15653.0
205685_at	5673.0
205686_s_at	-6841.0
205687_at	17959.0
205688_at	-3858.0
205689_at	363.0
205690_s_at	21303.0
205691_at	8.0
205692_s_at	-7146.0
205693_at	-6091.0
205694_at	-3783.0
205695_at	2666.0
205696_s_at	6696.0
205697_at	-6236.0
205698_s_at	-11153.0
205699_at	1668.0
205700_at	-849.0
205701_at	-17903.0
205702_at	18118.0
205703_at	-4519.0
205704_s_at	-11991.0
205705_at	-5000.0
205706_s_at	16681.0
205707_at	-3275.0
205708_s_at	-21207.0
205709_s_at	-21041.0
205710_at	7424.0
205711_x_at	-13910.0
205712_at	2082.0
205713_s_at	-5101.0
205714_s_at	-4999.0
205715_at	-8806.0
205716_at	20536.0
205717_x_at	-15308.0
205718_at	-1218.0
205719_s_at	-6125.0
205720_at	-1517.0
205721_at	2270.0
205722_s_at	7563.0
205723_at	-317.0
205724_at	-13055.0
205725_at	-3647.0
205726_at	13529.0
205727_at	19069.0
205728_at	-3893.0
205729_at	21756.0
205730_s_at	21584.0
205731_s_at	19278.0
205732_s_at	19572.0
205733_at	16231.0
205734_s_at	-8885.0
205735_s_at	5215.0
205736_at	809.0
205737_at	-7887.0
205738_s_at	-8110.0
205739_x_at	-11732.0
205740_s_at	-21701.0
205741_s_at	11181.0
205742_at	-21046.0
205743_at	-12995.0
205744_at	-2664.0
205745_x_at	13825.0
205746_s_at	-14810.0
205747_at	-9110.0
205748_s_at	11997.0
205749_at	4479.0
205750_at	-12297.0
205751_at	-6810.0
205752_s_at	5775.0
205753_at	-921.0
205754_at	5614.0
205755_at	-1786.0
205756_s_at	-21788.0
205757_at	-20222.0
205758_at	-2382.0
205759_s_at	2373.0
205760_s_at	-12173.0
205761_s_at	-17953.0
205762_s_at	-19010.0
205763_s_at	19720.0
205764_at	2042.0
205765_at	4542.0
205766_at	-2137.0
205767_at	2104.0
205768_s_at	18218.0
205769_at	-21766.0
205770_at	20225.0
205771_s_at	-20262.0
205772_s_at	-3126.0
205773_at	2485.0
205774_at	-10496.0
205775_at	-14525.0
205776_at	-3730.0
205777_at	4672.0
205778_at	-5935.0
205779_at	6785.0
205780_at	10376.0
205781_at	-5827.0
205782_at	6132.0
205783_at	5211.0
205784_x_at	-10054.0
205785_at	3733.0
205786_s_at	-5572.0
205787_x_at	21882.0
205788_s_at	17994.0
205789_at	-5476.0
205790_at	6161.0
205791_x_at	-14347.0
205792_at	-63.0
205793_x_at	1577.0
205794_s_at	15647.0
205795_at	553.0
205796_at	-6607.0
205797_s_at	586.0
205798_at	19455.0
205799_s_at	-5790.0
205800_at	-3210.0
205801_s_at	-5387.0
205802_at	-11340.0
205803_s_at	17890.0
205804_s_at	-9795.0
205805_s_at	13926.0
205806_at	4687.0
205807_s_at	-18506.0
205808_at	21763.0
205809_s_at	-17642.0
205810_s_at	-864.0
205811_at	11746.0
205812_s_at	-21528.0
205813_s_at	-9322.0
205814_at	7947.0
205815_at	-8689.0
205816_at	113.0
205817_at	17587.0
205818_at	-1001.0
205819_at	-687.0
205820_s_at	-3984.0
205821_at	-6068.0
205822_s_at	-13423.0
205823_at	894.0
205824_at	6991.0
205825_at	-6652.0
205826_at	-6788.0
205827_at	-8836.0
205828_at	-3496.0
205829_at	-793.0
205830_at	-21879.0
205831_at	-3675.0
205832_at	2202.0
205833_s_at	-4623.0
205834_s_at	-5807.0
205835_s_at	4660.0
205836_s_at	18561.0
205837_s_at	-5691.0
205838_at	-1037.0
205839_s_at	3863.0
205840_x_at	-5930.0
205841_at	1118.0
